Year,Quarter,Company_ID,Revenue,Expenses,Operating_Income,Net_Income,Assets,Liabilities,Equity,Cash_Flow,EPS,ROE,ROA,Debt_to_Equity,Stock_Price,Volume_Traded,News_Sentiment_Score,Social_Media_Buzz,Sector_Trend_Index,Global_Economic_Score,Inflation_Rate,Exchange_Rate,Interest_Rate,Audit_Flag,Fraud_Flag,Market_Shock_Flag,Policy_Change_Flag,Target_Revenue_Next_Qtr,Target_Anomaly_Class
2024,3,CMP_025,379667.5781,320043.6064,59623.97169,43176.12363,942616.3674,549344.8213,393271.5461,46853.18748,4.371712875,10.97870519,4.580455541,1.396858803,499.952469,18131,-0.320818517,759,0.386456414,0.753276727,7.69672876,60.58443938,6.303317602,0,0,0,0,399437.4934,0
2024,4,CMP_025,409848.2164,337893.0129,71955.20348,62157.89917,1178806.005,575452.2935,603353.7111,61338.81982,14.0688815,10.30206627,5.272954068,0.953756118,307.2862781,13156,-0.191727778,559,0.351817915,0.315831495,5.281325179,63.32154371,4.024252348,0,0,0,0,425060.4872,0
2015,1,CMP_026,162850.3314,125958.2427,36892.08875,18195.45695,583422.6562,246306.4604,337116.1958,27067.53914,4.586914446,5.397384396,3.118743634,0.730627788,54.80743824,30575,-0.955435144,395,0.465932783,0.666376524,5.698596545,64.86205577,3.600389065,0,0,0,0,167513.0452,0
2015,2,CMP_026,158069.0533,139346.0447,18723.00859,12845.81963,448474.6616,239276.8856,209197.776,8836.502693,5.797239787,6.140514435,2.864335654,1.143783123,338.551515,6307,0.16882925,473,0.535239337,0.912692373,1.109113093,76.06584434,2.589203477,0,0,0,0,169389.9124,0
2015,3,CMP_026,170274.6462,121169.9137,49104.73242,37937.38285,420350.8183,212570.9236,207779.8947,44899.35021,4.467199248,18.25844744,9.025171644,1.023058193,426.3293753,48500,-0.204441565,762,0.212178455,0.738425101,7.638690984,60.34359587,5.522911449,0,0,0,1,167839.9859,0
2015,4,CMP_026,166694.1433,142438.6096,24255.53375,8952.226973,464581.2491,283189.8988,181391.3502,18567.60597,2.602501648,4.935310841,1.926945392,1.561209498,357.4537359,8988,-0.912600552,211,0.681109499,0.223772569,4.745911402,74.06307109,7.6010365,1,0,0,0,180822.3693,1
2016,1,CMP_026,158762.739,132938.3574,25824.38167,11487.60355,420616.1187,203127.2936,217488.8251,9722.550947,1.306157707,5.281928183,2.731137262,0.933966577,301.3521556,49481,-0.694728417,703,0.170870434,0.989073976,6.078956381,61.23196875,7.63024804,0,0,0,0,162536.1541,0
2016,2,CMP_026,161049.6032,124823.1023,36226.50091,23603.72766,325868.6133,136991.9735,188876.6398,32608.16932,6.22007441,12.49690152,7.243326512,0.725298659,193.0205058,23568,0.485975006,276,0.808708645,0.190321223,7.10222464,78.93873393,7.781202677,0,0,0,0,162704.5524,0
2016,3,CMP_026,152605.7489,132929.6067,19676.14221,13318.34374,518736.379,305384.3138,213352.0652,10906.31925,10.62312144,6.242425507,2.567458979,1.431363289,215.9760863,4469,-0.473194022,348,0.809945009,0.610537427,1.77616426,77.0645418,9.873413143,0,0,0,0,159885.4242,0
2016,4,CMP_026,170633.2329,123497.8351,47135.39789,40488.72946,562242.9823,267112.5655,295130.4168,36905.98759,5.28347175,13.71892803,7.201286764,0.905066202,403.6760803,21929,-0.595478245,975,0.533956409,0.242276194,2.209983176,80.57502937,8.386753284,0,0,0,1,174781.0832,0
2017,1,CMP_026,154690.0812,125894.4177,28795.66353,16831.71807,364860.1798,238473.0346,126387.1452,16901.57557,2.721136963,13.31758704,4.613196781,1.886845645,305.465358,17104,-0.504875866,54,0.99100064,0.172603229,6.260551524,79.78407185,3.161309667,0,0,0,0,152179.0608,0
2017,2,CMP_026,163771.7997,133489.4915,30282.30819,23502.09896,556929.5778,323634.7318,233294.846,26729.39565,12.94924798,10.07398979,4.219940886,1.387234812,189.2691349,24771,-0.947833427,100,0.906447132,0.002252983,2.866470571,79.99647753,2.078886671,0,0,0,0,178622.2545,0
2017,3,CMP_026,158742.414,138192.8297,20549.58425,2308.722091,321559.9366,136622.9372,184936.9995,2366.537513,0.927145449,1.248383015,0.717975664,0.738753941,181.388467,33908,0.613701202,717,0.319427359,0.749327514,6.003534049,67.01741193,4.585827142,0,0,0,0,161375.6278,0
2017,4,CMP_026,164615.5202,139321.7559,25293.76428,9697.606285,591178.8753,358674.1826,232504.6927,7778.124541,1.764474422,4.170929271,1.64038444,1.54265352,480.9988098,42012,0.166323423,639,0.697959711,0.530856317,7.782111971,82.57849351,6.096006853,0,0,0,0,169154.1287,0
2018,1,CMP_026,163755.6708,143894.4888,19861.18193,4976.919229,552209.001,170593.4568,381615.5442,787.5131139,0.858963363,1.304170992,0.901274557,0.447029633,111.6970293,49036,-0.335581652,67,0.585760358,0.30245538,5.478904544,80.73731591,9.984570029,0,0,0,0,164410.0793,0
2018,2,CMP_026,160018.1483,126485.3352,33532.81317,27592.37859,600052.0517,313868.4837,286183.568,27558.79297,6.736672547,9.641496465,4.598330847,1.096738314,159.3205857,23825,0.775177424,593,0.547946304,0.773517252,5.721228984,67.36142232,6.229928092,0,0,0,0,174603.9871,0
2018,3,CMP_026,154001.3055,134043.0022,19958.3033,3780.001403,507053.4186,339378.8175,167674.6011,1314.314431,0.486964959,2.254367316,0.745483861,2.024032354,60.14868348,1213,0.722275563,668,0.388385045,0.844571148,1.030594514,73.00448505,3.737228399,0,0,0,0,156877.5628,0
2018,4,CMP_026,165819.0493,133349.9849,32469.0644,19501.75844,573930.0522,193833.1891,380096.863,22431.59592,5.385011946,5.130733856,3.397932965,0.50995735,486.8573423,6362,0.92151257,502,0.933747635,0.346843305,7.306159293,68.1309558,7.862373758,0,0,0,0,175668.4674,0
2019,1,CMP_026,175221.1046,131699.563,43521.54157,35502.58753,520425.1378,282576.02,237849.1178,32905.65885,4.433944218,14.92651638,6.821843327,1.188047375,163.6814995,40853,0.72353942,534,0.410313628,0.920285945,7.160438887,72.08376658,4.874110198,0,0,0,0,173711.4265,0
2019,2,CMP_026,158914.5096,125449.9982,33464.51137,17945.32628,482578.3186,240589.3836,241988.9349,17452.00697,1.962941004,7.415763157,3.718635005,0.994216466,63.43342009,14549,-0.246589595,748,0.537539204,0.191339203,2.796814731,63.1210625,7.707051279,0,0,0,0,163405.1433,0
2019,3,CMP_026,161920.4574,133167.9828,28752.47456,10455.50934,484990.652,310423.2132,174567.4387,9161.47595,4.056555309,5.98938119,2.155816673,1.778242355,427.7176656,12769,0.457740586,305,0.344583795,0.748193726,7.353523862,84.54096078,4.878475818,0,1,0,0,158555.5923,1
2019,4,CMP_026,165990.0881,142644.8713,23345.21679,4289.246973,613253.1399,244259.896,368993.2438,7878.606243,0.44762814,1.162418837,0.699425196,0.661963058,373.1440866,35037,0.509802159,43,0.729252269,0.232854751,3.996719396,82.24822043,2.151769172,0,0,0,0,175563.2106,0
2020,1,CMP_026,158275.7381,132509.6001,25766.13801,13349.18811,464351.1875,165778.5364,298572.6511,20345.62863,3.104414888,4.471001635,2.874804344,0.555236844,385.7301321,2002,0.660146196,510,0.095170948,0.14347927,7.182284432,62.7278161,2.765849658,0,0,0,1,165699.2499,0
2020,2,CMP_026,159152.2579,130982.0015,28170.25639,14969.69831,384513.068,214273.159,170239.909,19225.49321,1.828881581,8.793295531,3.893157231,1.258654097,440.4195481,16563,-0.647807039,826,0.621595771,0.729207589,3.493198207,72.61604708,6.680833487,1,0,0,0,161540.9029,1
2020,3,CMP_026,166097.2953,132088.0374,34009.25784,17005.50102,627252.9536,272169.1568,355083.7968,19619.06033,2.121360089,4.789151509,2.711107364,0.766492752,146.9359764,24867,0.662311309,341,0.257465333,0.440279171,2.965427851,63.07219474,4.574894851,0,0,0,0,164664.5424,0
2020,4,CMP_026,162123.3458,132409.9474,29713.39834,15601.17108,393431.8265,192690.8215,200741.005,23550.76358,6.075663439,7.771790857,3.965406463,0.959897663,29.22105588,11061,-0.106189816,912,0.979940239,0.609620284,4.29277447,70.7498135,6.584565268,0,0,0,0,160524.6253,0
2021,1,CMP_026,155045.1341,131509.4831,23535.65095,18272.36018,505607.4491,282833.438,222774.0111,22027.80892,6.891722399,8.202195622,3.613942044,1.269597996,309.6463321,33840,-0.803937441,405,0.554017019,0.655254831,7.26832924,81.25895263,9.845233533,1,0,1,0,157588.9833,1
2021,2,CMP_026,165104.5,139028.7878,26075.71222,16381.93816,461516.5622,267714.076,193802.4862,25111.83922,9.152671022,8.452904028,3.549588358,1.38137586,433.5095094,36214,-0.368921459,470,0.896590621,0.91224847,1.429922092,73.04538308,3.220595669,0,0,0,0,169762.3704,0
2021,3,CMP_026,167663.6296,136427.3117,31236.31785,26134.01868,545869.7825,340687.3813,205182.4012,29995.53957,5.419271223,12.73696892,4.787592117,1.660412293,300.2808217,30458,-0.458327925,555,0.967045054,0.178647788,5.361651891,64.69983299,3.679653762,0,0,0,1,166266.742,0
2021,4,CMP_026,150868.0462,132613.0146,18255.03162,4308.724199,435184.8364,213430.5524,221754.284,8653.362336,0.689233895,1.943017343,0.990090609,0.962464167,199.6464232,21998,-0.825870593,911,0.205406331,0.319902994,6.515146712,62.61313453,8.00185599,0,0,0,1,148977.8817,0
2022,1,CMP_026,166825.465,128002.7173,38822.74767,25791.79115,569828.8104,220524.6766,349304.1338,31471.56084,2.794826472,7.383763504,4.526235017,0.631325699,148.3910652,31880,-0.837215884,652,0.266806675,0.535792262,6.82901404,66.97000657,6.969155113,0,0,0,0,166204.1729,0
2022,2,CMP_026,166099.6028,125339.103,40760.49977,20788.11247,605822.5872,265069.2651,340753.3221,22181.18405,6.237582971,6.100633838,3.431386169,0.777891947,388.2149894,22143,0.792113375,384,0.018401555,0.13562096,3.554820343,62.72271333,6.809023938,0,0,0,0,174810.2181,0
2022,3,CMP_026,140652.5853,124181.4296,16471.15574,598.1865056,394251.7004,123469.429,270782.2714,-295.7756117,0.115129692,0.220910513,0.151727058,0.45597309,487.7562638,41263,-0.427758184,164,0.449734501,0.520570107,4.81342917,68.28819228,3.401820104,0,0,0,0,146355.5939,0
2022,4,CMP_026,167817.9152,130239.5524,37578.36284,18034.50779,519338.9674,251280.2889,268058.6785,18005.57926,2.606898488,6.727820897,3.472588987,0.937407773,130.3138019,27361,-0.945525795,78,0.441026624,0.902129192,6.996305898,70.22492964,2.177771526,0,0,0,0,174745.333,0
2023,1,CMP_026,163808.8538,131189.578,32619.27587,22353.15228,533194.1751,198352.9907,334841.1844,20341.93788,2.397295079,6.675747586,4.192309918,0.592379313,134.8160198,44478,0.799385241,208,0.526208677,0.355242861,5.172919717,84.45392189,9.980020028,0,0,0,0,166922.7751,0
2023,2,CMP_026,163412.7536,132616.7122,30796.04132,17950.12768,386447.2011,119349.387,267097.8141,18270.68406,1.937610747,6.720432268,4.644910775,0.446837753,498.3459719,42634,0.406456466,611,0.558142728,0.590686146,4.772944064,77.67623262,5.350985814,0,0,0,0,168413.6874,0
2023,3,CMP_026,164349.0882,136158.0254,28191.06274,22716.52849,633392.6986,367890.7596,265501.939,23926.94734,3.557567446,8.556068769,3.586484109,1.385642459,226.2919205,31907,0.522505505,128,0.161084247,0.103669135,1.019101212,67.85000939,3.179310132,0,0,0,0,169865.1285,0
2023,4,CMP_026,160541.5653,124688.0561,35853.50913,21928.36247,641734.0571,434959.3743,206774.6828,16968.42737,2.687824765,10.6049552,3.417048266,2.103542699,189.7305326,30897,-0.379199396,607,0.321736516,0.523244239,5.627586371,78.72639031,3.967224341,0,0,0,1,166327.8413,0
2024,1,CMP_026,157201.6658,140911.9665,16289.6993,5443.536541,468014.8712,218444.9646,249569.9067,12868.43023,1.049858731,2.181167038,1.163111874,0.875285676,161.8948929,16895,0.563868282,478,0.420428956,0.667808572,1.411631737,73.2366213,2.359849102,0,0,0,0,162642.98,0
2024,2,CMP_026,177950.2322,132329.822,45620.41019,31478.40814,539417.6444,361727.2592,177690.3852,34294.60359,3.174943389,17.71531314,5.835628195,2.035716558,264.4298306,32411,-0.270042919,768,0.182328763,0.597133485,5.851925226,71.71088197,2.781623741,0,0,0,0,177619.0931,0
2024,3,CMP_026,183570.6155,137959.9002,45610.71531,26773.56731,597440.3491,214005.4381,383434.911,28318.83717,3.884244943,6.982558588,4.481379161,0.558127161,356.1365274,28366,-0.626596031,596,0.951542147,0.059139412,7.886334942,81.44417732,7.282182262,0,0,0,0,189799.2327,0
2024,4,CMP_026,156779.0069,133272.2303,23506.77656,11820.54721,531640.8973,298329.884,233311.0133,11618.3428,3.707234422,5.066433446,2.223408182,1.27867896,184.3790169,9432,0.172553697,228,0.243482477,0.440452315,3.732800923,61.16423675,6.085134788,0,0,0,0,159209.4463,0
2015,1,CMP_027,504854.415,446629.0548,58225.3602,51873.43209,1190966.41,821844.6549,369121.7551,50073.98445,20.57261318,14.05320369,4.355574738,2.226486636,193.928777,47652,0.37570437,206,0.920583719,0.33433878,2.585700517,72.38007522,6.923815122,0,0,0,0,497802.4647,0
2015,2,CMP_027,524937.3868,446585.0238,78352.36295,67666.90902,1113541.361,520243.9662,593297.3947,72699.17293,10.66903383,11.40522605,6.076730636,0.876868786,153.8254219,40017,0.827125112,985,0.172172969,0.162145004,4.830281574,76.48596403,9.695284679,0,0,0,0,536489.7542,0
2015,3,CMP_027,523118.2307,462819.5437,60298.68692,53162.04741,1087650.402,631467.6956,456182.7068,49917.8943,24.81041197,11.65367442,4.887788144,1.38424295,110.0000702,42277,0.250785041,456,0.246078605,0.952887613,1.946647628,64.77766095,5.364388793,0,0,0,1,534687.3463,0
2015,4,CMP_027,508026.4313,469760.8434,38265.58793,23320.64948,1404486.839,654066.2915,750420.5476,23541.23363,7.478246192,3.107677362,1.66043916,0.871599656,239.9064142,10657,0.211222615,628,0.778873648,0.374732013,6.35245196,60.16290789,5.816399502,0,0,0,0,511676.1595,0
2016,1,CMP_027,493219.2037,450868.7349,42350.46883,25353.67595,1953880.699,1137602.647,816278.0527,28953.56241,18.95781208,3.106009756,1.297606142,1.393646004,199.7493912,37081,0.594413143,681,0.492415614,0.520745361,7.732205817,67.11152897,8.093215912,0,0,0,0,465450.3142,0
2016,2,CMP_027,508931.7828,444440.5071,64491.27568,52353.80175,1880315.387,920626.1674,959689.2196,55705.76722,5.257713802,5.455287054,2.784309596,0.959296144,476.7220218,31652,-0.676952155,256,0.390403484,0.071248738,5.030467104,84.42629649,9.794509496,0,0,0,0,514829.7801,0
2016,3,CMP_027,485997.9667,477748.5924,8249.374346,-169.0221193,1711941.719,693509.4447,1018432.274,-62.30582363,-0.062365974,-0.016596304,-0.009873123,0.680957843,365.2502258,9280,-0.11325349,461,0.427143925,0.586985483,4.219525376,69.4609522,3.786233015,0,0,0,0,490942.3076,0
2016,4,CMP_027,469261.0165,425705.4225,43555.59394,38503.56705,1755812.65,756017.419,999795.2315,39721.02993,7.674610171,3.851145299,2.192920016,0.756172259,427.1718083,7504,0.91276349,54,0.616939138,0.527286724,3.27930155,66.09279241,6.992467542,0,0,0,0,490523.1639,0
2017,1,CMP_027,522698.3241,424137.3131,98561.01097,87188.423,1326965.872,855643.9818,471321.89,91140.84632,13.78780024,18.49870011,6.570509826,1.815413203,313.1946594,41761,-0.373864021,595,0.558795115,0.385250718,4.217976779,63.84890755,4.526140474,0,0,0,0,554735.0789,0
2017,2,CMP_027,526551.2521,449908.2824,76642.96969,57921.91379,1574753.509,557342.4322,1017411.077,65146.2833,9.24312406,5.69306892,3.678157468,0.547804565,391.1196876,49256,0.556180448,136,0.559138269,0.161046179,2.30996046,70.90764077,5.536616588,0,0,1,0,540240.0044,1
2017,3,CMP_027,457666.6789,410779.4129,46887.26603,28892.19758,1290677.196,451243.205,839433.9907,24046.113,3.853553671,3.441866531,2.238530104,0.537556508,362.9605244,48377,-0.747383999,166,0.971492056,0.349155401,3.036652979,75.03732382,8.202631848,0,0,0,1,499010.8795,0
2017,4,CMP_027,472324.7387,421868.5138,50456.22488,34985.09434,1318498.145,462059.7541,856438.391,37318.49509,6.140706189,4.084951669,2.653404896,0.539513127,116.9130336,16826,-0.545048707,932,0.912873843,0.568050254,4.648620532,80.16371088,2.032196893,0,0,0,0,537927.0729,0
2018,1,CMP_027,515918.2946,418797.391,97120.90359,78749.70357,1389315.733,886556.7029,502759.0304,84411.30882,8.617329577,15.66350852,5.66823665,1.763382952,140.6291368,14727,-0.133683561,297,0.793671285,0.435665021,2.245229768,61.98507388,5.116380111,0,0,0,0,503714.5943,0
2018,2,CMP_027,439594.8886,438749.4799,845.4086886,-4461.088802,1335576.524,807997.7777,527578.7461,-8614.874203,-0.928721935,-0.845577809,-0.334019708,1.531520714,236.5808688,45844,0.156080223,93,0.749900263,0.302902045,6.455146558,68.06655916,5.440188699,0,0,0,0,469980.3344,0
2018,3,CMP_027,505181.0605,468453.8217,36727.23886,27954.26801,1302559.743,582144.9426,720414.8005,29709.47225,3.342913891,3.880301736,2.146102561,0.808069104,26.63142871,41747,-0.270357916,876,0.230497518,0.5084127,5.617690299,61.11880548,7.726218813,0,0,0,0,507073.0943,0
2018,4,CMP_027,510328.6846,436622.6545,73706.03002,57198.46007,1585767.839,688710.9605,897056.8787,65859.17221,7.690382824,6.376235602,3.606988278,0.76774503,252.3463052,34581,0.723180706,95,0.358116217,0.423771747,3.227797443,84.98795329,6.640515632,0,0,0,0,554671.0182,0
2019,1,CMP_027,526701.1227,381151.3016,145549.8211,125907.1001,2088076.815,708333.5954,1379743.219,128979.0901,15.07150261,9.125400894,6.029811699,0.51338074,134.1021537,12696,-0.131544446,759,0.327703349,0.923132319,7.184640656,77.89563297,4.909344907,0,0,0,0,535012.5159,0
2019,2,CMP_027,530699.4841,449951.4869,80747.99727,67232.00557,1924586.934,952865.8469,971721.0874,73541.36798,7.631614938,6.918858347,3.493321313,0.980596037,207.8672127,20359,0.684908409,789,0.914915041,0.687542261,6.160531015,68.13221536,7.610183877,0,0,1,0,537384.3002,1
2019,3,CMP_027,462994.1319,401583.8464,61410.28551,55034.49128,1504697.146,595032.0312,909665.1148,62084.18263,12.10239329,6.049972719,3.657512837,0.654122074,240.1080715,16156,0.523742268,883,0.122740946,0.514052455,7.895668663,65.88173595,7.778224792,0,0,0,0,496257.7251,0
2019,4,CMP_027,535159.9521,475067.6906,60092.26149,47558.69189,1088441.223,718413.3568,370027.8665,54963.3743,18.52328055,12.85273251,4.369431336,1.941511497,218.3711251,46728,0.002813115,953,0.390047065,0.436434441,5.689971115,61.02719457,5.115613304,0,0,0,0,575505.0409,0
2020,1,CMP_027,496260.6487,426797.3885,69463.26017,51424.01632,1084799.291,719750.8469,365048.4442,50523.48432,7.829961349,14.08690193,4.740417582,1.971658442,52.9248754,1405,-0.737189256,690,0.599826569,0.525271971,4.23045073,83.99100529,3.480182216,0,0,0,0,472301.2295,0
2020,2,CMP_027,485880.1136,428859.1871,57020.92646,47694.29718,1199443.614,429778.8952,769664.7184,48154.46301,6.691132895,6.196762829,3.97636843,0.558397553,376.2381741,15546,0.751095745,820,0.035632688,0.974685858,1.100327635,84.01697095,8.63051535,0,0,0,0,507051.7956,0
2020,3,CMP_027,475578.0159,440714.7732,34863.24275,17898.92003,1149560.826,570953.43,578607.3964,25746.15678,6.530496754,3.093448189,1.55702244,0.986771745,136.104631,31489,-0.706771776,844,0.624392764,0.151843446,1.327320097,73.45264146,3.879121328,0,0,0,0,490822.3602,0
2020,4,CMP_027,470205.228,436493.6705,33711.55748,14452.19044,1079724.006,753027.5944,326696.4117,19116.28343,2.366322386,4.423737121,1.338507837,2.304976631,267.3342196,14978,-0.570960254,283,0.643994473,0.091626484,1.146665192,61.26959098,6.875166107,0,0,0,0,501972.8416,0
2021,1,CMP_027,480342.71,432777.7158,47564.99421,38327.95575,1011779.802,667837.2992,343942.503,44206.30319,3.846243376,11.14371019,3.788171663,1.94171204,165.0422064,30403,0.132172802,32,0.453125407,0.222573111,6.168745157,82.60351872,3.882467185,0,0,1,0,482952.1157,1
2021,2,CMP_027,450135.8907,454537.3904,-4401.499684,-20972.06137,1430509.745,586485.5984,844024.1469,-11902.23345,-3.048336944,-2.484770305,-1.46605512,0.694868269,485.8287903,37043,-0.70199539,278,0.813105379,0.337328777,7.748145061,60.54853669,8.14968727,1,0,0,0,457488.9781,1
2021,3,CMP_027,502513.5669,440495.0248,62018.54204,47972.8735,1825033.382,775482.6547,1049550.727,46401.67938,9.838552693,4.570800846,2.628602522,0.738871057,345.3135678,28272,-0.877024998,877,0.394093649,0.795575274,1.25785072,76.69956595,7.198578693,0,0,0,1,493594.7178,0
2021,4,CMP_027,513734.2748,440546.4549,73187.81989,61821.25583,1757514.928,1137244.94,620269.9878,71456.0378,6.459116031,9.966830096,3.517538021,1.833467623,176.1573568,8825,-0.665726422,864,0.247544287,0.882421208,3.525949484,75.51381646,7.327724946,0,0,0,0,540804.0768,0
2022,1,CMP_027,487988.6408,459221.956,28766.68486,10577.65547,1315278.66,808016.8882,507261.7722,8932.789437,1.330372358,2.085245931,0.804214026,1.592899234,239.0976335,5936,0.250242968,511,0.402274624,0.749292912,1.510879003,76.48867488,7.728109127,0,0,0,0,505553.7372,0
